WKT	type	osm_id	lat	lon	place	abandoned:place	name	marker-color	marker-size
"POINT (22.0397048 -7.089781)"	points	"4997385849"	-7.089781	22.0397048	village			yellow	"8"
"POINT (22.0371291 -7.0827357)"	points	"4997385859"	-7.0827357	22.0371291	village			yellow	"8"
"POINT (22.0244257 -7.0393662)"	points	"4997385912"	-7.0393662	22.0244257	village			yellow	"8"
"POINT (22.0230434 -7.0307051)"	points	"4997386025"	-7.0307051	22.0230434	village			yellow	"8"
"POINT (22.0107755 -7.0196761)"	points	"4997386043"	-7.0196761	22.0107755	village			yellow	"8"
"POINT (22.016696 -6.9953451)"	points	"4997386057"	-6.9953451	22.016696	village			yellow	"8"
"POINT (22.0179682 -6.9820662)"	points	"4997386067"	-6.9820662	22.0179682	village			yellow	"8"
"POINT (22.0111942 -6.9634591)"	points	"4997386084"	-6.9634591	22.0111942	village			yellow	"8"
"POINT (22.004798 -6.9414633)"	points	"4997386099"	-6.9414633	22.004798	village			yellow	"8"
"POINT (22.0223989 -7.0343969)"	points	"4997444898"	-7.0343969	22.0223989	hamlet			gray	"6"
"POINT (21.9188436 -6.9242149)"	points	"4997498962"	-6.9242149	21.9188436	village			yellow	"8"
"POINT (21.8735211 -6.9164822)"	points	"4997499018"	-6.9164822	21.8735211	village			yellow	"8"
"POINT (21.8754195 -6.8036405)"	points	"4997499622"	-6.8036405	21.8754195	village			yellow	"8"
"POINT (21.9443811 -6.8027742)"	points	"4997499667"	-6.8027742	21.9443811	village			yellow	"8"
"POINT (21.933181 -6.788292)"	points	"4997499698"	-6.788292	21.933181	village			yellow	"8"
"POINT (21.8851235 -6.731769)"	points	"4997792020"	-6.731769	21.8851235	village			yellow	"8"
"POINT (21.8585734 -6.704598)"	points	"4997792872"	-6.704598	21.8585734	village			yellow	"8"
"POINT (21.1427547 -6.8972969)"	points	"4999316644"	-6.8972969	21.1427547	village			yellow	"8"
"POINT (21.1863989 -6.9724614)"	points	"4999316703"	-6.9724614	21.1863989	village			yellow	"8"
"POINT (21.1358185 -6.9233809)"	points	"4999316901"	-6.9233809	21.1358185	hamlet			gray	"6"
"POINT (21.1845884 -6.9754752)"	points	"4999316949"	-6.9754752	21.1845884	village			yellow	"8"
"POINT (21.2190308 -6.9308038)"	points	"4999316958"	-6.9308038	21.2190308	village			yellow	"8"
"POINT (21.2078942 -6.9300263)"	points	"4999317038"	-6.9300263	21.2078942	village			yellow	"8"
"POINT (21.2082669 -6.9651823)"	points	"4999317103"	-6.9651823	21.2082669	hamlet			gray	"6"
"POINT (21.1873432 -6.9249673)"	points	"4999317121"	-6.9249673	21.1873432	hamlet			gray	"6"
"POINT (21.1780091 -6.9286793)"	points	"4999317128"	-6.9286793	21.1780091	hamlet			gray	"6"
"POINT (21.2333806 -6.9277684)"	points	"4999317134"	-6.9277684	21.2333806	village			yellow	"8"
"POINT (21.1727251 -6.9644423)"	points	"4999317151"	-6.9644423	21.1727251	village			yellow	"8"
"POINT (22.7080379 -6.4731068)"	points	"5000131168"	-6.4731068	22.7080379	village			yellow	"8"
"POINT (22.7308026 -6.4834701)"	points	"5000131169"	-6.4834701	22.7308026	village			yellow	"8"
"POINT (21.3061474 -6.7212771)"	points	"5000142358"	-6.7212771	21.3061474	village			yellow	"8"
"POINT (21.3024999 -6.7283409)"	points	"5000142359"	-6.7283409	21.3024999	village			yellow	"8"
"POINT (21.3023305 -6.7361419)"	points	"5000142360"	-6.7361419	21.3023305	village			yellow	"8"
"POINT (18.578068 4.2366344)"	points	"5004921130"	4.2366344	18.578068	village			yellow	"8"
"POINT (21.4609382 -4.6141856)"	points	"5026580858"	-4.6141856	21.4609382	village			yellow	"8"
"POINT (21.5123609 -4.6293547)"	points	"5026580869"	-4.6293547	21.5123609	village			yellow	"8"
"POINT (21.5461402 -4.6319639)"	points	"5026580947"	-4.6319639	21.5461402	village			yellow	"8"
"POINT (21.4496132 -4.8536355)"	points	"5028203065"	-4.8536355	21.4496132	hamlet			gray	"6"
"POINT (21.461416 -4.8608287)"	points	"5028203090"	-4.8608287	21.461416	hamlet			gray	"6"
"POINT (21.5362465 -4.7382663)"	points	"5028203096"	-4.7382663	21.5362465	village			yellow	"8"
"POINT (21.5338491 -4.7295813)"	points	"5028203097"	-4.7295813	21.5338491	village			yellow	"8"
"POINT (21.5481896 -4.7202866)"	points	"5028203098"	-4.7202866	21.5481896	village			yellow	"8"
"POINT (21.5602341 -4.7086961)"	points	"5028203099"	-4.7086961	21.5602341	village			yellow	"8"
"POINT (21.570237 -4.6939132)"	points	"5028203100"	-4.6939132	21.570237	hamlet			gray	"6"
"POINT (29.1122889 -4.9699509)"	points	"5037033094"	-4.9699509	29.1122889	village		Bisembe	yellow	"8"
"POINT (28.9782952 -4.0611249)"	points	"5037358355"	-4.0611249	28.9782952	village		Alele	yellow	"8"
"POINT (28.9534619 -4.0794664)"	points	"5037358356"	-4.0794664	28.9534619	village		Alenga	yellow	"8"
"POINT (28.9407644 -4.0978838)"	points	"5037358357"	-4.0978838	28.9407644	village		Kalungwa	yellow	"8"
"POINT (28.9676535 -4.1195591)"	points	"5037358358"	-4.1195591	28.9676535	village		Ange	yellow	"8"
"POINT (29.0181249 -4.4289605)"	points	"5037375111"	-4.4289605	29.0181249	village		Yabula	yellow	"8"
"POINT (29.177881 -4.4688971)"	points	"5037384100"	-4.4688971	29.177881	village		Edeni	yellow	"8"
"POINT (29.1339183 -4.3970698)"	points	"5037384101"	-4.3970698	29.1339183	village		Makama	yellow	"8"
"POINT (29.167281 -4.4494672)"	points	"5037384102"	-4.4494672	29.167281	village		Mwandakano	yellow	"8"
"POINT (28.7615646 -4.4708367)"	points	"5037395772"	-4.4708367	28.7615646	village		Bashiluchingu	yellow	"8"
"POINT (28.7685362 -4.4585497)"	points	"5037395773"	-4.4585497	28.7685362	village		Aule	yellow	"8"
"POINT (28.7712017 -4.4543766)"	points	"5037395774"	-4.4543766	28.7712017	village		Chabula	yellow	"8"
"POINT (28.7769706 -4.4470714)"	points	"5037395775"	-4.4470714	28.7769706	village		Lusembe	yellow	"8"
"POINT (28.7588048 -4.4747374)"	points	"5037395776"	-4.4747374	28.7588048	village		Asolelo	yellow	"8"
"POINT (29.1833929 -4.4776359)"	points	"5037420358"	-4.4776359	29.1833929	village		Kahamba	yellow	"8"
"POINT (29.2063352 -4.4569747)"	points	"5037420359"	-4.4569747	29.2063352	village		Katohi 1	yellow	"8"
"POINT (29.2050424 -4.4522229)"	points	"5037420360"	-4.4522229	29.2050424	village		Katohi 2	yellow	"8"
"POINT (29.2076629 -4.4095802)"	points	"5037420361"	-4.4095802	29.2076629	village		Mikelenge	yellow	"8"
"POINT (28.9976388 -4.4778456)"	points	"5037435798"	-4.4778456	28.9976388	suburb		Milanga	red	"10"
"POINT (28.9995278 -4.4756954)"	points	"5037435799"	-4.4756954	28.9995278	suburb		Lekesha	red	"10"
"POINT (29.0010678 -4.4708486)"	points	"5037435800"	-4.4708486	29.0010678	suburb		Kampulo	red	"10"
"POINT (29.1046556 -4.9084217)"	points	"5037436521"	-4.9084217	29.1046556	village		Kakone	yellow	"8"
"POINT (29.1061869 -4.8800165)"	points	"5037436522"	-4.8800165	29.1061869	village		Sele	yellow	"8"
"POINT (29.106718 -4.8744342)"	points	"5037436523"	-4.8744342	29.106718	village		Kisanu	yellow	"8"
"POINT (29.1019765 -4.8358093)"	points	"5037436524"	-4.8358093	29.1019765	village		Msamba	yellow	"8"
"POINT (29.213785 -4.4909317)"	points	"5037483186"	-4.4909317	29.213785	village		Katete	yellow	"8"
"POINT (28.9430335 -4.1884205)"	points	"5037520316"	-4.1884205	28.9430335	village		Bukavu	yellow	"8"
"POINT (28.9576767 -4.2060517)"	points	"5037520317"	-4.2060517	28.9576767	village		Mkyobwe	yellow	"8"
"POINT (28.9595693 -4.1554713)"	points	"5037520318"	-4.1554713	28.9595693	village		Angakùlù	yellow	"8"
"POINT (28.9380553 -4.1637643)"	points	"5037520319"	-4.1637643	28.9380553	village		Aongo	yellow	"8"
"POINT (28.8382723 -4.3004584)"	points	"5037520465"	-4.3004584	28.8382723	village		Kasakwa	yellow	"8"
"POINT (28.9076796 -4.2485756)"	points	"5037520466"	-4.2485756	28.9076796	village		Mjimwema	yellow	"8"
"POINT (28.8956812 -4.2591642)"	points	"5037520467"	-4.2591642	28.8956812	village		Basango	yellow	"8"
"POINT (28.8526065 -4.2978893)"	points	"5037520468"	-4.2978893	28.8526065	village		Bamboko	yellow	"8"
"POINT (28.8503007 -4.2994889)"	points	"5037520469"	-4.2994889	28.8503007	village		Mpanda 2	yellow	"8"
"POINT (28.8848627 -4.261487)"	points	"5037520470"	-4.261487	28.8848627	village		Misufi	yellow	"8"
"POINT (28.8487495 -4.3016831)"	points	"5037520471"	-4.3016831	28.8487495	village		Mpanda 1	yellow	"8"
"POINT (28.8577704 -4.2916709)"	points	"5037520473"	-4.2916709	28.8577704	village		Tubanga 1	yellow	"8"
"POINT (28.860617 -4.2870858)"	points	"5037520474"	-4.2870858	28.860617	village		Tubanga 2	yellow	"8"
"POINT (28.8688278 -4.2800326)"	points	"5037520475"	-4.2800326	28.8688278	village		Nalubwe	yellow	"8"
"POINT (28.881082 -4.2624577)"	points	"5037520476"	-4.2624577	28.881082	village		Kalimwema	yellow	"8"
"POINT (28.8715247 -4.2742709)"	points	"5037520477"	-4.2742709	28.8715247	village		Abengwa	yellow	"8"
"POINT (28.8760511 -4.2669585)"	points	"5037520478"	-4.2669585	28.8760511	village		Hondukuma	yellow	"8"
"POINT (28.9345336 -4.1664179)"	points	"5037520721"	-4.1664179	28.9345336	village		Kotongo	yellow	"8"
"POINT (28.941852 -4.1592687)"	points	"5037520722"	-4.1592687	28.941852	village		Bahanga	yellow	"8"
"POINT (28.8157661 -4.3315686)"	points	"5037549356"	-4.3315686	28.8157661	village		Ibindi	yellow	"8"
"POINT (28.8182578 -4.3200497)"	points	"5037549357"	-4.3200497	28.8182578	village		"Matelo,Lukunga"	yellow	"8"
"POINT (29.1540935 -4.5333227)"	points	"5037562271"	-4.5333227	29.1540935	village		Bwiya 1	yellow	"8"
"POINT (29.1503764 -4.540349)"	points	"5037562272"	-4.540349	29.1503764	village		Bwiya 2	yellow	"8"
"POINT (29.1501446 -4.5460161)"	points	"5037562273"	-4.5460161	29.1501446	suburb		Cité More	red	"10"
"POINT (29.1535741 -4.5468176)"	points	"5037562276"	-4.5468176	29.1535741	town		Kazimia	red	"10"
"POINT (29.1504001 -4.5534981)"	points	"5037562282"	-4.5534981	29.1504001	suburb		Mukuyu	red	"10"
"POINT (28.9248458 -4.2545183)"	points	"5037589181"	-4.2545183	28.9248458	village		Tukulu	yellow	"8"
"POINT (28.9424774 -4.3010933)"	points	"5037589184"	-4.3010933	28.9424774	suburb		Sous Hôpital 2	red	"10"
"POINT (28.9424836 -4.2941859)"	points	"5037589185"	-4.2941859	28.9424836	suburb		Paroisse	red	"10"
"POINT (28.9570905 -4.2900091)"	points	"5037589187"	-4.2900091	28.9570905	village		Kikongo	yellow	"8"
"POINT (28.9796842 -4.2674224)"	points	"5037589188"	-4.2674224	28.9796842	village		Kakela 2	yellow	"8"
"POINT (28.9882014 -4.2509055)"	points	"5037589189"	-4.2509055	28.9882014	village		Kalongwe	yellow	"8"
"POINT (28.9368642 -4.2874409)"	points	"5037589190"	-4.2874409	28.9368642	village		Balolwa	yellow	"8"
"POINT (28.9447366 -4.2934742)"	points	"5037589191"	-4.2934742	28.9447366	suburb		Sous Marché Kalembelembe	red	"10"
"POINT (28.9416279 -4.2893117)"	points	"5037589192"	-4.2893117	28.9416279	suburb		Lutulu	red	"10"
"POINT (28.9979663 -4.0289388)"	points	"5037590522"	-4.0289388	28.9979663	village		Bikirikiri 1	yellow	"8"
"POINT (28.986413 -4.0277229)"	points	"5037590523"	-4.0277229	28.986413	village		Bikirikiri 3	yellow	"8"
"POINT (28.9870469 -4.0081694)"	points	"5037590524"	-4.0081694	28.9870469	village		Sebasaza	yellow	"8"
"POINT (29.108869 -4.7264767)"	points	"5037590744"	-4.7264767	29.108869	village		Echala	yellow	"8"
"POINT (29.113687 -4.682152)"	points	"5037590745"	-4.682152	29.113687	village		Akangya	yellow	"8"
"POINT (29.1112053 -4.709999)"	points	"5037590746"	-4.709999	29.1112053	village		Elenge	yellow	"8"
"POINT (29.1152072 -4.697157)"	points	"5037590747"	-4.697157	29.1152072	village		Losombe	yellow	"8"
"POINT (29.1120589 -4.6637531)"	points	"5037590748"	-4.6637531	29.1120589	village		Akoma	yellow	"8"
"POINT (29.1638753 -4.4921006)"	points	"5037815177"	-4.4921006	29.1638753	village		Cité Kibanga	yellow	"8"
"POINT (29.1492788 -4.5622461)"	points	"5037815179"	-4.5622461	29.1492788	village		Katondje	yellow	"8"
"POINT (29.168403 -4.4884533)"	points	"5037815181"	-4.4884533	29.168403	village		Kibanga	yellow	"8"
"POINT (29.1580497 -4.5465941)"	points	"5037815182"	-4.5465941	29.1580497	suburb		Kirewa 2	red	"10"
"POINT (29.2010588 -4.5161657)"	points	"5037815183"	-4.5161657	29.2010588	village		Lukuashi	yellow	"8"
"POINT (29.158865 -4.5213372)"	points	"5037815184"	-4.5213372	29.158865	village		Luute	yellow	"8"
"POINT (29.1544394 -4.547963)"	points	"5037815185"	-4.547963	29.1544394	suburb		Manjanja	red	"10"
"POINT (29.1607855 -4.5019407)"	points	"5037815187"	-4.5019407	29.1607855	village		Nanywema	yellow	"8"
"POINT (28.9408402 -4.30113)"	points	"5037868961"	-4.30113	28.9408402	suburb		Vodacom	red	"10"
"POINT (28.9430117 -4.300464)"	points	"5037868963"	-4.300464	28.9430117	suburb		Centre commercial	red	"10"
"POINT (28.9447251 -4.2991595)"	points	"5037868964"	-4.2991595	28.9447251	suburb		Sayuni	red	"10"
"POINT (28.9387316 -4.2974888)"	points	"5037868965"	-4.2974888	28.9387316	suburb		Majengo	red	"10"
"POINT (29.1135442 -4.6055672)"	points	"5038539201"	-4.6055672	29.1135442	village		Lekya	yellow	"8"
"POINT (29.1134906 -4.6157052)"	points	"5038539202"	-4.6157052	29.1134906	village		Lwata	yellow	"8"
"POINT (29.1108271 -4.6196246)"	points	"5038539203"	-4.6196246	29.1108271	village		Kasesela 1	yellow	"8"
"POINT (29.1110095 -4.6233728)"	points	"5038539204"	-4.6233728	29.1110095	village		Kasesela 2	yellow	"8"
"POINT (29.1104248 -4.6275621)"	points	"5038539205"	-4.6275621	29.1104248	village		Alelenge	yellow	"8"
"POINT (29.1101003 -4.6302383)"	points	"5038539206"	-4.6302383	29.1101003	village		Kahela	yellow	"8"
"POINT (29.1081503 -4.6480272)"	points	"5038539207"	-4.6480272	29.1081503	village		Nguma	yellow	"8"
"POINT (29.2215745 -4.0956975)"	points	"5039398803"	-4.0956975	29.2215745	village		Mseke	yellow	"8"
"POINT (29.2157201 -4.1051515)"	points	"5039401718"	-4.1051515	29.2157201	village		Tongwe	yellow	"8"
"POINT (29.2128618 -4.1163491)"	points	"5039410545"	-4.1163491	29.2128618	village		Kizinga	yellow	"8"
"POINT (29.1081762 -4.9256218)"	points	"5039540114"	-4.9256218	29.1081762	village		Mkongwe	yellow	"8"
"POINT (29.113435 -4.9755467)"	points	"5039540115"	-4.9755467	29.113435	suburb		Kikungu 2	red	"10"
"POINT (29.1132325 -4.9743884)"	points	"5039541541"	-4.9743884	29.1132325	suburb		Kikungu 1	red	"10"
"POINT (29.1120527 -4.9640492)"	points	"5039541593"	-4.9640492	29.1120527	village		Aoma	yellow	"8"
"POINT (29.1050767 -4.91648)"	points	"5039541615"	-4.91648	29.1050767	village		Asa	yellow	"8"
"POINT (28.6784941 -4.215025)"	points	"5040489764"	-4.215025	28.6784941	village		Tubanga	yellow	"8"
"POINT (28.7557017 -4.2110433)"	points	"5040597094"	-4.2110433	28.7557017	village		Ikunda 3	yellow	"8"
"POINT (28.7715201 -4.2010478)"	points	"5040597095"	-4.2010478	28.7715201	village		Ikunda 2	yellow	"8"
"POINT (28.7767004 -4.1949536)"	points	"5040597097"	-4.1949536	28.7767004	village		Ikunda 1	yellow	"8"
"POINT (28.749995 -4.1736976)"	points	"5040597098"	-4.1736976	28.749995	village		Mukalati	yellow	"8"
"POINT (28.7642493 -4.4659018)"	points	"5040714692"	-4.4659018	28.7642493	village		Basipeta	yellow	"8"
"POINT (28.7880696 -4.4258206)"	points	"5040714693"	-4.4258206	28.7880696	village		Alongwe	yellow	"8"
"POINT (28.7915027 -4.4191139)"	points	"5040714694"	-4.4191139	28.7915027	village		Mkangya lukulu	yellow	"8"
"POINT (28.7366589 -4.1487214)"	points	"5040786823"	-4.1487214	28.7366589	village		Kasiru	yellow	"8"
"POINT (28.7179446 -4.1747269)"	points	"5040786824"	-4.1747269	28.7179446	village		Kijombo	yellow	"8"
"POINT (28.8893943 -4.1690081)"	points	"5040815482"	-4.1690081	28.8893943	village		Lubule'ya	yellow	"8"
"POINT (28.8755855 -4.130559)"	points	"5040815483"	-4.130559	28.8755855	village		Kasonge	yellow	"8"
"POINT (28.8861731 -4.1542471)"	points	"5040815484"	-4.1542471	28.8861731	village		Mukera 2	yellow	"8"
"POINT (28.8870417 -4.168178)"	points	"5040815485"	-4.168178	28.8870417	village		Mukera 1	yellow	"8"
"POINT (29.0890846 -4.0385176)"	points	"5040868402"	-4.0385176	29.0890846	village		Abela	yellow	"8"
"POINT (29.005015 -4.0194467)"	points	"5040868403"	-4.0194467	29.005015	suburb		Bijada	red	"10"
"POINT (29.0230403 -4.0178575)"	points	"5040868404"	-4.0178575	29.0230403	village		Bibogobogo	yellow	"8"
"POINT (29.0896129 -4.0338322)"	points	"5040868405"	-4.0338322	29.0896129	village		Mchimchi	yellow	"8"
"POINT (29.02018 -3.9905614)"	points	"5040868406"	-3.9905614	29.02018	village		Magaja	yellow	"8"
"POINT (29.0123018 -4.0133984)"	points	"5040871425"	-4.0133984	29.0123018	village		Kisombe	yellow	"8"
"POINT (29.103034 -4.8131193)"	points	"5041316161"	-4.8131193	29.103034	village		Kihingizi	yellow	"8"
"POINT (29.102971 -4.7512842)"	points	"5041316162"	-4.7512842	29.102971	village		Kizozi	yellow	"8"
"POINT (29.09689 -4.7951798)"	points	"5041316163"	-4.7951798	29.09689	village		Kibamba	yellow	"8"
"POINT (29.1039055 -4.8206778)"	points	"5041316164"	-4.8206778	29.1039055	village		Kasaba	yellow	"8"
"POINT (29.1002958 -4.7768525)"	points	"5041316165"	-4.7768525	29.1002958	village		Atuma	yellow	"8"
"POINT (29.2253773 -4.3144415)"	points	"5041499191"	-4.3144415	29.2253773	village		Bwenge	yellow	"8"
"POINT (29.2183193 -4.3660247)"	points	"5041499193"	-4.3660247	29.2183193	village		Kivunji	yellow	"8"
"POINT (29.2315196 -4.2853898)"	points	"5041516200"	-4.2853898	29.2315196	village		Kihimino 1	yellow	"8"
"POINT (29.2356831 -4.2701722)"	points	"5041516201"	-4.2701722	29.2356831	village		Kalila	yellow	"8"
"POINT (29.2285047 -4.291431)"	points	"5041516202"	-4.291431	29.2285047	suburb		Kihimino 2	red	"10"
"POINT (28.8815169 -4.0414331)"	points	"5041568657"	-4.0414331	28.8815169	village		A'amba	yellow	"8"
"POINT (28.8833267 -4.0744383)"	points	"5041568658"	-4.0744383	28.8833267	village		Tu'ula	yellow	"8"
"POINT (28.8778929 -4.1178137)"	points	"5041568659"	-4.1178137	28.8778929	village		Lumbe	yellow	"8"
"POINT (28.8746325 -4.1009322)"	points	"5041568661"	-4.1009322	28.8746325	village		Kichula 2	yellow	"8"
"POINT (28.8501543 -4.0440163)"	points	"5041568662"	-4.0440163	28.8501543	village		Kakamba 2	yellow	"8"
"POINT (28.876385 -4.0879829)"	points	"5041568663"	-4.0879829	28.876385	village		Milanga	yellow	"8"
"POINT (28.8532839 -4.0687099)"	points	"5041568665"	-4.0687099	28.8532839	village		Itendelo	yellow	"8"
"POINT (28.88123 -4.080455)"	points	"5041568666"	-4.080455	28.88123	village		Namtumbwa	yellow	"8"
"POINT (28.8721808 -4.0951914)"	points	"5041568667"	-4.0951914	28.8721808	village		Kichula Centre	yellow	"8"
"POINT (28.9235283 -4.3844217)"	points	"5043010072"	-4.3844217	28.9235283	village		Namisha	yellow	"8"
"POINT (28.9488856 -4.3149995)"	points	"5043010073"	-4.3149995	28.9488856	suburb		Misufi	red	"10"
"POINT (28.9459374 -4.3327793)"	points	"5043010074"	-4.3327793	28.9459374	village		Mahombwa	yellow	"8"
"POINT (28.9436717 -4.3068283)"	points	"5043010075"	-4.3068283	28.9436717	suburb		Sous Hôpital 2	red	"10"
"POINT (28.9451535 -4.302689)"	points	"5043010076"	-4.302689	28.9451535	village		Rtnc	yellow	"8"
"POINT (28.9468267 -4.3135133)"	points	"5043010077"	-4.3135133	28.9468267	suburb		Tribune	red	"10"
"POINT (28.9486933 -4.33272)"	points	"5043010078"	-4.33272	28.9486933	village		Lekesha	yellow	"8"
"POINT (28.9996639 -4.3295296)"	points	"5043010080"	-4.3295296	28.9996639	village		Buzimba	yellow	"8"
"POINT (28.956745 -4.3184983)"	points	"5043010081"	-4.3184983	28.956745	suburb		Avenue Tanganyika	red	"10"
"POINT (28.9419843 -4.3031614)"	points	"5043010082"	-4.3031614	28.9419843	suburb		Cité Mulenge	red	"10"
"POINT (28.937695 -4.3095073)"	points	"5043010083"	-4.3095073	28.937695	suburb		Cité Abunda	red	"10"
"POINT (28.9882031 -4.325264)"	points	"5043010084"	-4.325264	28.9882031	village		Atungu	yellow	"8"
"POINT (29.0959825 -4.3557653)"	points	"5047631042"	-4.3557653	29.0959825	village		Majengo	yellow	"8"
"POINT (29.0924185 -4.3348252)"	points	"5047631043"	-4.3348252	29.0924185	village		Nemba 1	yellow	"8"
"POINT (29.1534502 -4.3595242)"	points	"5047631044"	-4.3595242	29.1534502	village		Misha 2	yellow	"8"
"POINT (29.1041163 -4.3354832)"	points	"5047631045"	-4.3354832	29.1041163	village		Nemba 3	yellow	"8"
"POINT (29.1296066 -4.3744114)"	points	"5047631046"	-4.3744114	29.1296066	village		Ekyengya	yellow	"8"
"POINT (29.1574466 -4.3141107)"	points	"5047631047"	-4.3141107	29.1574466	town		Katenga	red	"10"
"POINT (29.1566487 -4.3327365)"	points	"5047631048"	-4.3327365	29.1566487	village		M'sombozi	yellow	"8"
"POINT (29.1399237 -4.3793416)"	points	"5047631049"	-4.3793416	29.1399237	village		Bongela	yellow	"8"
